user_id,comment_text,post_id,thread_id,post_time
507702,"Mark,
I got the same answer but entered  as -1 +3/2 + 14 as you need to enter the number first followed by the i quantity. it still failed. I tried several variations but still failed.

I am pretty sure my answer is correct and have spent several hours on this one problem.
I am moving on but hope someone can help with the correct input.

Since it is an addition problem I used LCD to solve. 

Thanks, Joe 


",3999,738,1361218362
1364816,"David, just looked at your profile and realized that on top of all the other stuff you even have to put up with driving on the wrong side of the road!!! I'd be a basket case in no time. And dealing with the accents--I have to tape the BBC and listen through a program to get used to the accents and then go through the show a second time for the content. LOL",4001,722,1361218874
2409422,"You're correct so far. Now you need to multiply your fraction by the conjugate of the denominator (it helps to factor the denominator first so the numbers are more manageable). That should lead to the answer(s).",4014,720,1361218982
1775351,"Sorry, but your answer is incorrect, check my post below for the correct answer",3999,738,1361219125
2466169,"Lol! The accents you hear on the BBC are only a small subset of UK accents (as I imagine the same with what we hear from the US which is mostly from film and TV). There are several regional accents in the UK that I'd have trouble understanding, and you can imagine how difficult it can be for non-English speakers.

I've definitely a bigger workload than being at university (towards the end of final year project aside), as the job hunting and chasing agents NS revising CVs can consume a day, and that's not including brushing up/learning new skills to be more employable and putting them into action via home projects (computing) taking any time left. Of course I could have taken less courses (a fifth one starting next week, but two finishing shortly).

I think when I finally get to go to work again it'll probably feel like a holiday :) Mind you there are some interesting Coursera courses coming up for spare moments...
",4001,722,1361219673
546153,"ok, thank you I will check it right now.  Stan",4024,720,1361220636
1773055,"krzysztof, thanks, I was entering both answers separated by a comma. Instructions suck but your help went a long way. Thanks tan(pi/2)!",4009,738,1361220807
1773055,"Zacharias, I just moved on when had same problem as you. Im in it for the fun not correcting code. Best of luck and thanks for the course!",3880,708,1361220964
546153,"Hi Anon.  Yes, that is what I have for the denominator:  2+14i.  Now I am trying to multiply  -1+ 3i divided by 2+14i   by the conjugate:  in other words -1+ 3i * 2-14i divided by 2+14i * 2-14i.  Does this sound correct?    By the way, Thanks so much for getting back to me.  Stan",4024,720,1361221040
1775351,"Haha, nice :) always ready to help :)",4009,738,1361221223
933917,"I know that i is equal to the square root of -1 .only I cannot figure out how to parse that correctly.  I have tried using  saying the square root of -1/10, and I get an error message for that as well.  ",4021,742,1361221880
2391037,"Here's a nice song about, well, the complex plane... (And also shows that mathematics is beautiful!)

http://www.youtube.com/watch?v=ES-yKOYaXq0",3961,703,1361222523
2148188,"Thanks heaps Pat",3943,720,1361225867
1805413,"It is getting very frustrating with the lack ofclarity of the instructions for entering answers...Every other question seems to have special unforeseen issues..",3944,722,1361226566
1451765,"Great! And that one led to Benoit Mandelbrot with Hassim Taleb (The Black Swan) discussing the fragility of our present world's banking system. Thanks for diverting my attention, giving me a little rest.",3961,703,1361229367
1451765,"Does that change any of your previously recorded answers?",4011,741,1361229521
1833362,No.,4011,741,1361230768
1684789,"You're welcome!  Now, if you figure out 6, let me know! Sergey tried to explain, but I guess I don't understand how he's doing it!
Pat",3943,720,1361233072
1876400,"you forget denominator ",4019,737,1361233308
1139012,"If your true goal were in fact to learn the material of the course, than a grade penalty should be of no significance to you.  Assuming you were honest earlier in stating your credentials, I fair to see any benefit you could gain from a certificate from coursera.  

Perhaps you are unaware, but you do not have to achieve any specific grade to continue with the course.  The grading is for certification purposes only.  The quizzes are still graded, and provide the same feedback, regardless of when you complete them.  Why does the penalty disturb you?  I suspect one of two possibilities: you were dishonest about your credentials, and do in fact have use for certification, or more likely  you are arguing simply for the sake of argument.  ",3934,605,1361238770
1139012,"Why not use the ample practice exercises for feedback, rather than marked quizzes?",3936,605,1361238832
1139012,"Ramesh, why all the concern over grading?  You can easily monitor your own progress.",3937,605,1361238909
2257838,"Quiz  Week 4 Question 2
What am i doing wrong I enter (9-sqrt(33))/6, ( 9+sqrt(33))/6   
",4027,738,1361239760
2461522,"As a sidenote: we could have just as easily said that the negative root is the principal square root, and then when we say ""the square root"" we want you to give the negative one.  Obviously, we don't do that because that seems a little silly.  My point is:  you are right, that both are ""square roots"", we have just picked one of them to be ""the square root"".
",4054,734,1361242293
2461522,"Also, see [wikipedia][1] for a bit more indepth discussion.


  [1]: http://en.wikipedia.org/wiki/Square_root",4054,734,1361242475
329648,"Your problem seems to be after this step:
2*7-10*sqrt(14)+3*sqrt(14)-15*2

The next step should be:
14-7*sqrt(14)-30

Then just combine like terms from there.",4044,744,1361254921
2311468,"Hi Eliza,  
Thank you very much.  I had almost given up on this.   I followed your advice and just put in the one correct answer and it was correct.  The instruction on (answer1),(answer2) is misleading.",4057,726,1361255847
1230371,"But how to put in if not ""2 -1"" or ""2"" ""-1"" or ""2 (-1)"" or ""2"" ""(-1)"" ????!!!",4040,745,1361261600
1775351,"Enter only ONE answer",4027,738,1361268005
243467,"If you're a dork, I'm a dork because I done the exact same thing! :)",3982,733,1361274884
1162981,"sorry you give not a answer - why is it happend?",4072,751,1361276054
1162981,"why bi-a is not conjugate?",4073,751,1361276082
1278349,"Can please someone explain this mathematical presentation? I have just taken the course. 

What it means equals k =.....? I have solved the problem like I learnt. And now?  ",458,61,1361277424
