user_id,post_text,id,thread_id,post_time
2532872,"Hi Simon!  First, you will receive a certificate of completion upon finishing the course with a final grade of 65% or higher.  You do not have to do the Signature Track.  Second, you do not have to use Aleks for this course.

You're doing just fine.  Hope this helps answer your questions.",3606,654,1360711493
2194696,"someone know ,please ;x+2y+3xy=2013 .the valous of x and y??",3607,655,1360711945
116465,"this is the right: 
b(3b-1) -3(b+2) = 3(b+2)(b+2)

and i get correct answer.",3608,643,1360713266
2461522,"Daniel, maybe this will help a bit.  Let $$x = \text{mL of the 12% solution}$$, $$y = \text{mL of the 40% solution}$$, and then $$x + y =  \text{mL of the 28% solution}$$.  This is all the same as in the lecture, but you're right, solving it is a bit more complicated. Hang in there!  It is given that $$x = 300$$, but I still know that the alcohol before the reaction = the alcohol after the reaction, so I can make the equation

$$x \times .12 + y \times .40 = (x + y) \times .28$$

At this point, replace $$x$$ with 300, and see what you get (you are trying to solve for $$y$$).  Do you see how I came up with that equation?   Please ask if you have any more questions!",3609,646,1360713718
377743,"Thanks Sherry I found my error.",3610,383,1360713820
546153,"Hi Andy it is me again.  I put the 2 numbers as you suggested back into the equation  and I do get 3=3 and -1=-1.  So i don't get what I am doing wrong. Stan",3611,647,1360716375
116465,"Yes,
b(3b-1) -3(b+2) = 3(b^2+2b+2b+4)

3b^2 -1b -3b -6 = 3b^2 +6b +6b +12

-4b -6 = +12b +12 

",3612,643,1360716513
116465,"Hello everyone, i'm from Macedonia 25 year old, i have finished university for Computer Science, i enjoy this course because i love math. I wanted to ask you something, if you know any summer school in your country for Math this year, and that have any scholarship, to be free. Please tell me if you know something, really i'm interested to apply for this course.",3613,59,1360717832
711480,"I wouldn't mind this if that damn quiz would remember my previous answers!

Right now, I couldn't care less. After trial number 5, I simply can't be arsed to enter everything again.",3614,449,1360718089
711480,"And, this really doesn't help build the confidence that I need to be built.",3615,449,1360718171
2412548,"I have not been able to figure this one out.  Any helpful hints would be appreciated.",3616,656,1360719951
1139012,"I got, (3*y+x^3)*(9*y-3*y*x^3+x^6) sorry to post an answer, but I can't find any problem with my syntax or calculations.  Any help would be appreciated! ",3617,517,1360721501
2107999,"140machines > 550,000(fixed cost) + 120machines(variable cost)
140m-120m> 550,000
20m> 550,000
m > 550,000/20
m > 27,500
look if understand... by cristiano marques",3618,649,1360722256
2636765,"Masha Lukashenko, I am from Nyc!",3619,4,1360722502
1006386,"Submitted answers are can be viewed by selecting  ""Show Previous Attempts"" at the end of each question. If the submitted answer was correct it DOES NOT have to be re-entered! Select ""Quizzes and Exam Index"" and look at the ""Effective Score"" for the quiz to verify your points before answering a question then look after answer another question correctly. Not only will the score increase, your entry will be saved for future review..",3620,404,1360722569
1824601,"Same problem. Really don't know how to solve it. ",3621,656,1360722719
546153,"oh, I get it now.  So, in this case, we have only one answer that can work and we discard the other answer.  Thank you so much Shannon.   Stan",3622,647,1360722936
2532872,"You got it, Bud!  Happy I could help!",3623,647,1360723193
2412548,"It is a mixture word problem.",3624,656,1360726509
1006386,"That flaw has been fixed. There should be a brand new one come Friday:-)",3625,77,1360727037
2433899,"Also, if you enter an answer you can Save Answers and those stay in there until you are finished with the quiz and submit it. This saving of answers allows you to go back and review your quiz while you are working on it and figuring out things without loosing your answers.",3626,404,1360727611
2251535,"Right click the problem, then go to Math Settings> Zoom Trigger > And then on this menu, choose the method you want to trigger the zoom on the problem.  I went with hover, so when I hover the mouse over the problem it becomes bigger.

It took me a while to figure this out :)",3627,617,1360731685
327607,"First, I'd like to say that I really like this course. You do a great job at breaking down the answers to the equations.

My one request would be that you spend just a little more time explaining the process or technique that you will be using before you solve each equation.

Thanks!",3628,657,1360738266
1864683,"Ya I have done all of the linked sites as well.  I am a math nerd :(",3629,633,1360744359
1864683,"I like it.  I like things in a class format personally.  I like having due dates.  And because it is free, I really don't have room to complain. :)",3630,642,1360744571
1183780,"Homework Assignments это не обязательные задания, которые не оценивают??",3631,28,1360749309
669590,"But isn't 7/11 irrational? It doesn't terminate, does ist? 0,63636363...?
Same as 2/3? So those sets don't contain just rational numbers as well. I don't get it.",3632,426,1360749867
1277812,"Καλημέρα!
Στο quiz που περιέχεται η ερώτηση με τα machines και το profit, εκτός αν με ξεγέλασαν τα αγγλικά μου, θεώρησα ότι η ανίσωση βγαίνει πολύ άνετα.
Έγραψα σαν απάντηση 27,500 και μου την πήρε λάθος.
Τι λάθος κάνω?",3633,102,1360750549
1822156,"Γράψε το χωρίς το κόμμα. 27500. Έτσι νομίζω το είχα βάλει.",3634,102,1360750640
